Nodes,Avg_Simulation,Stdev_simulation,Avg_io_per_process,Stdev_io_per_process,Avg_time_per_scenario,Stdev_time_per_scenario,Avg_bandwidth,Stddev_bandwidth,worstScenario,max_time_per_scenario,bestScenario,min_time_per_scenario,Avg_time_per_record1,Stdev_time_per_record1,Avg_time_per_record2,Stdev_time_per_record2,Avg_time_per_record3,Stdev_time_per_record3,Avg_time_per_record4,Stdev_time_per_record4,Avg_comunication_per_process,std_comunication_per_process,Avg_mpiCollective_per_process,std_mpiCollective_per_process,CI95_simulation,CI95_io_per_process,CI95_time_per_scenario,CI95_bandwidth,CI95_time_per_record1,CI95_time_per_record2,CI95_time_per_record3,CI95_time_per_record4,CI95_comunication_per_process,CI95_mpiCollective_per_process
32,2232.8220494791667,86.57459732053624,64.06407129218111,26.99354885678403,30.806004476298888,2.9283919761817248,34.103757882986926,5.359982797512261,"(np.int64(1), np.int64(497))",99.67616510391235,"(np.int64(2), np.int64(1489))",5.43733811378479,1.3672536316836682e-05,1.2707354836304672e-06,1.3405395562794787e-05,3.236008530895721e-07,0.0950898819003553,0.0089753755457982,0.791277769404567,0.1489462846617099,357.7159270833333,22.321738200941937,230.02600469551984,8.876434216741936,107.4793273639782,0.8537887822817799,3.635495972251242,6.654230728052826,1.5775735523489953e-06,4.0173911402330633e-07,0.0111426140733855,0.1849115905157877,27.711655401057964,11.019781882135526
16,2519.430411458333,100.75139166184503,100.92172488832664,21.095557793432683,24.851534832237903,0.9306700343267637,18.85279218857727,1.1913016632222104,"(np.int64(1), np.int64(207))",71.06233382225037,"(np.int64(1), np.int64(387))",2.386331081390381,1.2696156996527529e-05,1.0869767067786697e-06,1.37988007978996e-05,3.452542931868637e-07,0.082079838756008,0.006083185289871,0.5862991140862168,0.0753099338271382,281.2790416666666,18.344038842263767,126.49389632927875,28.31080855548358,125.07932051600972,0.9436185507737208,1.155394219356347,1.4789592491738843,1.3494434732666218e-06,4.2862110075847364e-07,0.007552061267638,0.0934946425635467,22.77348110099171,35.14687627604997
8,4251.011145833333,141.68182278534735,194.70719098573832,34.40090879602436,24.19598166241,2.63055868436067,12.090728643050214,1.5141502225893682,"(np.int64(1), np.int64(602))",72.39316082000732,"(np.int64(1), np.int64(194))",1.0566697120666504,1.3438255017192976e-05,1.7880151676618082e-06,1.381937400641386e-05,5.853714698828727e-07,0.094211828198919,0.0089908102208522,0.432555122371694,0.0597741654036224,222.5735625,7.894788097971517,79.3144527286291,21.87874686654509,175.89301578026877,2.1761577320695755,3.26574638216065,1.8797644169153975,2.2197581448212684e-06,7.267181573843756e-07,0.0111617756813424,0.0742075307325809,9.801102641107429,27.16169719018968
4,7800.233583333333,93.32295555163093,271.5200638401251,50.04005381578484,16.907638595346363,2.198279011721701,8.889813730498847,0.9683462692127122,"(np.int64(5), np.int64(1445))",73.68952322006226,"(np.int64(1), np.int64(1370))",0.4349472522735595,1.2394302276114772e-05,1.505786303815485e-07,1.3303582072359895e-05,2.6369076405012574e-07,0.0711718169736793,0.0105295296612773,0.2504381508238752,0.0209217940251733,230.99941666666672,12.845399579709984,32.26528839518626,1.5996648524248034,115.85717751791908,4.476650821434044,2.729086323825777,1.202167944080198,1.869380904987348e-07,3.273628388621821e-07,0.0130720419208313,0.025973673787333,15.947113232731882,1.985927831807909
2,14796.473833333332,46.31525604466268,321.2403635335332,85.20989139211927,10.008312247662497,1.7574372994546694,5.547902777889938,0.372661992091797,"(np.int64(1), np.int64(1277))",55.51298975944519,"(np.int64(1), np.int64(650))",0.3129787445068359,1.2487045172459026e-05,5.485432207492764e-07,1.3802595253054432e-05,5.517259667790786e-07,0.0447406737026812,0.0084133054599798,0.1226345055960808,0.019881176014234,352.8089166666668,8.600780919809177,23.24086074133714,3.0258500339744145,57.49876661788368,10.780538682931477,2.1817967934682883,0.4626467980653893,6.80997177242629e-07,6.849484448550787e-07,0.0104448237673965,0.0246817830096664,10.677567978092704,3.7564867342293327
