Nodes,Avg_Simulation,Stdev_simulation,Avg_io_per_process,Stdev_io_per_process,Avg_time_per_scenario,Stdev_time_per_scenario,Avg_bandwidth,Stddev_bandwidth,worstScenario,max_time_per_scenario,bestScenario,min_time_per_scenario,Avg_time_per_record1,Stdev_time_per_record1,Avg_time_per_record2,Stdev_time_per_record2,Avg_time_per_record3,Stdev_time_per_record3,Avg_time_per_record4,Stdev_time_per_record4,Avg_comunication_per_process,std_comunication_per_process,Avg_mpiCollective_per_process,std_mpiCollective_per_process
32,2473.791041666667,nan,1194.520574327248,204.78253403209297,597.260287163624,nan,3.810675103171648,0.0,"(np.int64(1), np.int64(556))",883.9398555755615,"(np.int64(1), np.int64(628))",137.04948568344116,1.4256427668481768e-05,nan,0.003762578825021856,nan,2.9183061085141824,nan,4.949209005339071,nan,492.4420442708333,nan,0,0
