Nodes,Avg_Simulation,Stdev_simulation,Avg_io_per_process,Stdev_io_per_process,Avg_time_per_scenario,Stdev_time_per_scenario,Avg_bandwidth,Stddev_bandwidth,worstScenario,max_time_per_scenario,bestScenario,min_time_per_scenario,Avg_time_per_record1,Stdev_time_per_record1,Avg_time_per_record2,Stdev_time_per_record2,Avg_time_per_record3,Stdev_time_per_record3,Avg_time_per_record4,Stdev_time_per_record4,Avg_comunication_per_process,std_comunication_per_process,Avg_mpiCollective_per_process,std_mpiCollective_per_process
4,4672.6871875,nan,9.80843785777688,1.4373357705804033,0.48065851676701404,nan,145.0304669388192,0.0,"(np.int64(1), np.int64(25))",1.7575254440307617,"(np.int64(1), np.int64(851))",0.07021188735961914,1.3681489568317018e-05,nan,1.1827985847499008e-05,nan,0.0015966049953460486,nan,0.01677064374207317,nan,172.51343749999995,nan,42.48548598960042,nan
