Nodes,Avg_Simulation,Stdev_simulation,Avg_io_per_process,Stdev_io_per_process,Avg_time_per_scenario,Stdev_time_per_scenario,Avg_bandwidth,Stddev_bandwidth,worstScenario,max_time_per_scenario,bestScenario,min_time_per_scenario,Avg_time_per_record1,Stdev_time_per_record1,Avg_time_per_record2,Stdev_time_per_record2,Avg_time_per_record3,Stdev_time_per_record3,Avg_time_per_record4,Stdev_time_per_record4,Avg_comunication_per_process,std_comunication_per_process,Avg_mpiCollective_per_process,std_mpiCollective_per_process
32,1317.8085546875,0.0,12.558182747493824,0.33353677887400407,6.234304354215662,0.0,264.0517955710523,0.0,"(np.int64(1), np.int64(306))",17.81717848777771,"(np.int64(1), np.int64(775))",0.37513113021850586,1.519245528792007e-05,0.0,1.778670920356972e-05,0.0,0.02245377264006984,0.0,0.12820922623009043,0.0,290.6108463541666,0.0,238.6651816368103,0.0
